OwnerUserId,PostTypeId,CreationDate,Score,LastEditorUserId,LastEditDate,LastActivityDate,CommentCount
434,1,2014-06-12T10:52:03.410,32,434,2014-06-13T11:35:51.697,2018-08-21T20:18:30.870,7
478,2,2014-06-12T11:11:35.600,11,,,2014-06-12T11:11:35.600,1
733,2,2014-06-12T11:30:20.943,10,,,2014-06-12T11:30:20.943,0
735,2,2014-06-12T11:54:59.140,14,,,2014-06-12T11:54:59.140,2
737,2,2014-06-12T12:13:26.940,12,,,2014-06-12T12:13:26.940,0
514,2,2014-06-12T12:59:00.663,82,28021,2017-01-17T14:14:47.423,2017-01-17T14:14:47.423,17
471,2,2014-06-12T13:38:10.877,5,,,2014-06-12T13:38:10.877,0
743,2,2014-06-12T13:42:05.383,8,,,2014-06-12T13:42:05.383,1
754,2,2014-06-12T15:22:16.247,2,754,2014-06-12T18:08:07.507,2014-06-12T18:08:07.507,2
554,2,2014-06-12T16:52:46.557,22,,,2014-06-12T16:52:46.557,1
554,2,2014-06-12T17:03:15.733,1,,,2014-06-12T17:03:15.733,0
733,2,2014-06-12T17:58:21.467,1,,,2014-06-12T17:58:21.467,0
456,2,2014-06-12T18:33:21.540,6,,,2014-06-12T18:33:21.540,0
780,2,2014-06-12T20:51:59.930,31,780,2014-06-13T15:42:46.987,2014-06-13T15:42:46.987,3
194,1,2014-06-12T22:11:46.607,-2,84,2014-06-12T22:42:11.590,2014-06-13T17:36:21.937,2
735,2,2014-06-13T03:50:24.610,8,,,2014-06-13T03:50:24.610,4
62,1,2014-06-13T05:40:39.360,9,,,2018-08-30T09:00:24.203,4
791,1,2014-06-13T07:28:37.763,5,,,2014-06-15T01:29:15.240,2
434,2,2014-06-13T10:08:14.087,11,,,2014-06-13T10:08:14.087,1
434,1,2014-06-13T10:57:10.623,5,84,2014-06-13T15:47:16.340,2014-06-13T17:14:26.260,0
797,2,2014-06-13T12:18:53.830,9,,,2014-06-13T12:18:53.830,0
587,2,2014-06-13T12:30:45.290,3,,,2014-06-13T12:30:45.290,3
743,2,2014-06-13T13:49:35.777,3,,,2014-06-13T13:49:35.777,0
801,2,2014-06-13T14:46:30.393,5,,,2014-06-13T14:46:30.393,1
158,1,2014-06-13T16:44:29.323,45,-1,2017-04-13T12:50:41.230,2015-04-30T22:18:55.023,2
737,2,2014-06-13T17:14:26.260,4,,,2014-06-13T17:14:26.260,2
84,2,2014-06-13T17:14:57.517,6,,,2014-06-13T17:14:57.517,0
158,2,2014-06-13T17:36:21.937,0,,,2014-06-13T17:36:21.937,0
386,2,2014-06-13T18:59:11.493,4,386,2014-06-15T15:56:06.780,2014-06-15T15:56:06.780,3
780,2,2014-06-13T20:13:01.913,9,325,2015-04-30T22:18:55.023,2015-04-30T22:18:55.023,0
791,2,2014-06-14T07:34:37.643,3,,,2014-06-14T07:34:37.643,0
838,1,2014-06-14T18:53:32.243,6,84,2014-06-16T19:30:46.940,2014-10-09T02:35:24.533,0
839,1,2014-06-14T19:54:53.193,10,322,2014-06-18T13:53:25.307,2014-06-18T13:53:25.307,0
434,1,2014-06-14T20:32:06.143,10,434,2014-06-14T20:39:25.657,2018-01-05T14:12:22.037,0
381,2,2014-06-14T20:52:00.873,8,-1,2017-04-13T12:57:29.190,2014-06-14T20:52:00.873,0
434,2,2014-06-14T21:13:20.110,5,-1,2017-04-13T12:50:41.230,2014-06-14T21:13:20.110,0
780,2,2014-06-14T21:39:15.833,6,,,2014-06-14T21:39:15.833,0
418,1,2014-06-14T23:52:10.490,3,,,2014-06-16T04:21:36.340,0
84,1,2014-06-15T00:00:51.657,7,84,2014-06-15T00:05:58.457,2014-07-18T04:50:58.287,0
434,2,2014-06-15T00:11:54.950,4,,,2014-06-15T00:11:54.950,0
842,2,2014-06-15T01:25:48.563,6,,,2014-06-15T01:25:48.563,0
842,2,2014-06-15T01:29:15.240,4,,,2014-06-15T01:29:15.240,0
842,2,2014-06-15T01:36:51.693,3,,,2014-06-15T01:36:51.693,0
846,1,2014-06-15T12:26:50.060,9,,,2014-06-16T13:21:58.777,1
97,1,2014-06-15T14:01:38.233,15,97,2014-06-16T14:02:42.467,2015-04-12T16:12:39.063,0
780,2,2014-06-15T14:23:19.793,11,,,2014-06-15T14:23:19.793,0
84,1,2014-06-15T15:11:29.970,7,84,2014-06-15T15:23:01.007,2014-06-16T20:18:50.123,0
780,2,2014-06-15T15:20:31.300,5,780,2014-06-15T21:22:10.500,2014-06-15T21:22:10.500,3
515,2,2014-06-15T15:49:12.907,4,,,2014-06-15T15:49:12.907,2
21,2,2014-06-15T16:07:35.543,4,,,2014-06-15T16:07:35.543,0
735,2,2014-06-15T16:59:50.190,1,,,2014-06-15T16:59:50.190,0
478,2,2014-06-15T22:33:17.670,4,,,2014-06-15T22:33:17.670,0
548,2,2014-06-16T04:21:36.340,5,,,2014-06-16T04:21:36.340,0
548,2,2014-06-16T04:37:58.817,14,,,2014-06-16T04:37:58.817,1
548,2,2014-06-16T04:51:47.847,7,,,2014-06-16T04:51:47.847,0
733,2,2014-06-16T06:34:53.683,1,,,2014-06-16T06:34:53.683,0
872,1,2014-06-16T07:32:29.137,6,,,2014-06-16T15:00:04.577,2
735,2,2014-06-16T09:52:24.913,1,,,2014-06-16T09:52:24.913,1
846,2,2014-06-16T11:45:05.800,5,,,2014-06-16T11:45:05.800,1
791,2,2014-06-16T13:21:58.777,1,,,2014-06-16T13:21:58.777,0
387,2,2014-06-16T13:25:48.453,7,,,2014-06-16T13:25:48.453,0
880,1,2014-06-16T13:30:01.320,1,368,2014-06-18T13:53:29.630,2014-09-16T16:37:33.357,3
548,2,2014-06-16T14:35:20.980,14,548,2014-06-16T17:35:41.207,2014-06-16T17:35:41.207,2
548,2,2014-06-16T15:00:04.577,13,,,2014-06-16T15:00:04.577,6
886,1,2014-06-16T15:49:55.673,16,84,2014-06-17T16:17:46.027,2017-03-13T13:13:47.390,1
227,2,2014-06-16T16:10:34.423,7,,,2014-06-16T16:10:34.423,0
178,2,2014-06-16T16:34:50.317,15,,,2014-06-16T16:34:50.317,4
889,2,2014-06-16T17:26:17.697,9,,,2014-06-16T17:26:17.697,2
890,1,2014-06-16T18:08:38.623,73,28175,2018-01-17T14:59:36.183,2018-07-05T02:07:52.233,0
890,1,2014-06-16T19:14:38.553,11,890,2014-06-16T19:22:00.133,2014-06-20T07:11:40.053,17
322,1,2014-06-16T19:48:31.797,39,322,2015-12-07T17:44:55.910,2015-12-07T17:44:55.910,0
890,2,2014-06-16T19:49:24.377,15,890,2014-06-16T21:44:32.587,2014-06-16T21:44:32.587,2
548,2,2014-06-16T19:53:09.957,63,26596,2016-12-05T19:57:08.293,2016-12-05T19:57:08.293,2
548,2,2014-06-16T20:10:12.167,12,,,2014-06-16T20:10:12.167,2
381,2,2014-06-16T20:12:39.130,7,381,2014-06-24T05:05:21.900,2014-06-24T05:05:21.900,1
414,2,2014-06-16T20:18:50.123,1,,,2014-06-16T20:18:50.123,0
900,1,2014-06-17T00:16:24.287,9,,,2018-02-08T13:34:42.773,0
901,2,2014-06-17T00:19:09.773,4,,,2014-06-17T00:19:09.773,0
178,2,2014-06-17T00:39:15.990,6,,,2014-06-17T00:39:15.990,0
88,1,2014-06-17T04:31:34.067,8,88,2014-06-18T07:17:45.110,2015-06-23T15:12:32.633,2
84,1,2014-06-17T05:29:11.830,22,-1,2017-04-13T12:50:41.230,2015-12-27T13:01:57.797,0
84,1,2014-06-17T05:55:04.710,5,,2014-07-30T22:36:59.310,2014-08-02T14:55:37.347,0
906,1,2014-06-17T06:05:39.653,19,322,2014-06-19T05:48:43.540,2015-11-06T07:54:07.367,3
791,2,2014-06-17T06:32:22.883,5,,,2014-06-17T06:32:22.883,0
122,2,2014-06-17T06:53:44.007,0,,,2014-06-17T06:53:44.007,4
908,1,2014-06-17T07:46:39.783,2,31513,2017-05-10T03:58:56.370,2017-05-10T03:58:56.370,1
906,2,2014-06-17T09:33:37.230,2,,,2014-06-17T09:33:37.230,0
846,2,2014-06-17T09:56:49.180,8,-1,2017-03-20T09:39:09.267,2014-06-17T09:56:49.180,0
913,1,2014-06-17T10:37:22.987,15,84,2014-06-17T13:37:47.400,2014-06-23T13:36:51.493,2
743,2,2014-06-17T12:37:17.150,1,,,2014-06-17T12:37:17.150,1
241,2,2014-06-17T12:41:58.900,5,241,2015-06-23T15:12:32.633,2015-06-23T15:12:32.633,2
241,2,2014-06-17T13:31:30.503,7,,,2014-06-17T13:31:30.503,7
515,2,2014-06-17T13:44:43.807,6,,,2014-06-17T13:44:43.807,0
917,1,2014-06-17T13:46:06.367,9,84,2014-06-17T14:26:40.380,2015-04-26T18:23:32.323,3
548,2,2014-06-17T14:55:47.103,12,,,2014-06-17T14:55:47.103,0
199,1,2014-06-17T18:13:46.230,5,,,2014-06-17T22:29:36.720,0
780,2,2014-06-17T18:42:55.423,7,,,2014-06-17T18:42:55.423,3
922,2,2014-06-17T18:59:14.947,15,,,2014-06-17T18:59:14.947,0
426,1,2014-06-17T20:48:35.267,29,,,2018-04-24T13:53:38.660,0
548,2,2014-06-17T21:17:31.210,10,,,2014-06-17T21:17:31.210,1
474,2,2014-06-17T22:28:36.070,6,474,2014-06-18T08:08:02.163,2014-06-18T08:08:02.163,0
418,2,2014-06-17T22:29:36.720,4,,,2014-06-17T22:29:36.720,0
609,2,2014-06-17T23:30:45.897,5,,,2014-06-17T23:30:45.897,1
322,2,2014-06-17T23:38:20.133,17,322,2014-06-18T15:08:44.507,2014-06-18T15:08:44.507,2
890,1,2014-06-18T03:19:07.557,9,84,2014-06-19T14:55:59.483,2014-06-25T06:58:43.670,0
418,2,2014-06-18T05:35:35.700,1,,,2014-06-18T05:35:35.700,0
21,2,2014-06-18T07:27:22.677,37,,,2014-06-18T07:27:22.677,3
941,2,2014-06-18T14:15:37.957,5,,,2014-06-18T14:15:37.957,0
84,1,2014-06-18T14:36:07.980,5,,,2014-06-19T01:35:24.700,6
403,2,2014-06-18T15:10:22.637,3,403,2014-06-19T14:32:43.503,2014-06-19T14:32:43.503,2
84,1,2014-06-18T15:27:23.313,12,26596,2016-12-02T17:49:10.983,2018-07-27T00:11:06.840,8
403,1,2014-06-18T15:48:19.497,13,13727,2015-11-22T16:25:06.530,2016-07-22T20:19:02.920,0
960,1,2014-06-18T16:21:12.203,9,553,2015-05-29T08:59:43.343,2016-07-05T08:40:00.757,5
322,2,2014-06-18T17:22:46.207,4,,,2014-06-18T17:22:46.207,0
548,2,2014-06-18T18:22:11.680,7,,,2014-06-18T18:22:11.680,1
84,1,2014-06-18T19:48:54.883,14,31513,2017-04-26T16:24:21.560,2017-04-26T16:24:21.560,0
178,2,2014-06-18T20:07:05.017,10,-1,2017-05-23T12:38:53.587,2014-06-18T20:07:05.017,0
984,2,2014-06-18T21:56:29.147,4,,,2014-06-18T21:56:29.147,0
986,1,2014-06-18T22:10:58.497,11,29575,2017-11-06T08:07:09.260,2017-11-06T08:07:09.260,0
548,2,2014-06-18T22:27:06.503,11,,,2014-06-18T22:27:06.503,0
984,2,2014-06-18T22:45:25.677,9,,,2014-06-18T22:45:25.677,2
984,2,2014-06-18T22:48:53.350,13,,,2014-06-18T22:48:53.350,1
984,2,2014-06-18T22:58:35.260,6,,,2014-06-18T22:58:35.260,3
989,1,2014-06-18T23:02:54.200,10,31513,2017-05-04T19:57:55.813,2017-05-04T19:57:55.813,9
994,1,2014-06-19T03:43:23.853,9,906,2014-06-26T01:50:53.147,2014-06-27T13:22:22.577,3
906,2,2014-06-19T05:52:57.527,5,,,2014-06-19T05:52:57.527,0
941,2,2014-06-19T06:09:43.963,8,,,2014-06-19T06:09:43.963,0
944,2,2014-06-19T07:22:38.987,7,,,2014-06-19T07:22:38.987,0
922,1,2014-06-19T08:56:46.847,10,922,2014-06-19T10:55:38.920,2016-05-02T13:15:30.030,0
957,1,2014-06-19T09:42:28.160,4,957,2014-06-20T02:27:28.790,2014-06-20T02:27:28.790,2
418,2,2014-06-19T09:50:53.657,1,418,2014-06-19T09:59:24.653,2014-06-19T09:59:24.653,1
986,1,2014-06-18T22:15:43.820,2,,,2014-06-19T10:30:43.993,3
,2,2014-06-19T03:20:00.847,1,,,2014-06-19T03:58:35.730,0
1004,2,2014-06-19T10:35:37.190,4,,,2014-06-19T10:35:37.190,0
59,2,2014-06-19T12:22:42.017,2,,,2014-06-19T12:22:42.017,2
178,2,2014-06-19T13:23:53.387,10,178,2014-06-19T13:47:55.017,2014-06-19T13:47:55.017,0
968,2,2014-06-19T14:15:07.433,3,-1,2017-05-23T12:38:53.150,2014-06-19T14:15:07.433,2
1011,2,2014-06-19T14:52:59.877,20,18364,2016-05-02T13:15:30.030,2016-05-02T13:15:30.030,0
1015,2,2014-06-19T16:07:29.907,8,1015,2014-06-20T17:36:05.023,2014-06-20T17:36:05.023,1
1011,2,2014-06-19T18:01:36.120,5,,,2014-06-19T18:01:36.120,0
1021,1,2014-06-19T18:02:24.650,11,21,2015-07-08T11:37:50.907,2016-12-05T11:43:00.267,1
1011,2,2014-06-19T18:05:51.070,19,,,2014-06-19T18:05:51.070,1
941,2,2014-06-19T18:24:32.023,7,322,2014-06-20T03:28:55.463,2014-06-20T03:28:55.463,0
684,1,2014-06-19T19:29:57.797,21,21,2017-05-19T16:11:58.100,2017-12-28T22:43:41.953,3
1029,2,2014-06-19T19:33:12.067,2,84,2014-06-20T00:34:48.087,2014-06-20T00:34:48.087,0
1028,1,2014-06-19T19:33:40.620,6,322,2014-06-26T01:51:28.873,2014-06-26T01:51:28.873,0
1011,2,2014-06-19T22:02:44.050,6,,,2014-06-19T22:02:44.050,2
434,2,2014-06-20T03:18:07.653,3,-1,2017-05-23T12:38:53.587,2014-06-20T03:18:07.653,0
1047,1,2014-06-20T03:18:59.477,18,134,2014-10-22T12:07:33.977,2014-10-22T12:07:33.977,2
819,2,2014-06-20T04:09:04.230,5,,,2014-06-20T04:09:04.230,0
819,2,2014-06-20T04:27:02.467,19,,,2014-06-20T04:27:02.467,0
514,2,2014-06-20T06:49:25.237,5,,,2014-06-20T06:49:25.237,3
119,2,2014-06-20T07:11:40.053,5,,,2014-06-20T07:11:40.053,0
108,2,2014-06-20T10:01:03.363,15,26766,2016-12-05T08:33:23.513,2016-12-05T08:33:23.513,0
1057,2,2014-06-20T14:17:27.970,2,1057,2014-06-20T19:39:41.533,2014-06-20T19:39:41.533,0
684,1,2014-06-20T14:58:09.320,7,,,2014-06-20T16:56:41.160,2
1011,2,2014-06-20T16:09:41.637,10,,,2014-06-20T16:09:41.637,1
780,2,2014-06-20T16:29:27.673,9,,,2014-06-20T16:29:27.673,1
984,2,2014-06-20T16:56:41.160,5,,,2014-06-20T16:56:41.160,0
1015,2,2014-06-20T17:30:39.097,-3,1015,2014-07-09T17:18:44.043,2014-07-09T17:18:44.043,1
941,2,2014-06-20T17:34:51.633,15,,,2014-06-20T17:34:51.633,2
97,1,2014-06-20T17:57:46.363,8,97,2014-06-27T17:36:39.530,2014-07-01T08:04:30.127,3
609,2,2014-06-20T18:56:52.110,3,,,2014-06-20T18:56:52.110,4
964,2,2014-06-20T19:15:52.093,5,,,2014-06-20T19:15:52.093,0
609,2,2014-06-20T20:03:51.247,7,,,2014-06-20T20:03:51.247,0
985,1,2014-06-21T04:59:06.620,5,84,2014-06-21T06:38:58.260,2014-06-22T13:18:38.760,2
119,2,2014-06-21T07:02:10.687,3,,,2014-06-21T07:02:10.687,0
960,1,2014-06-21T10:55:41.700,-4,8432,2017-08-14T13:29:11.063,2017-08-14T13:29:11.063,3
454,2,2014-06-21T12:59:15.373,2,-1,2017-05-23T12:38:53.587,2014-06-21T13:36:29.167,1
1085,2,2014-06-21T19:13:47.757,3,,,2014-06-21T19:13:47.757,1
1061,2,2014-06-22T12:02:52.773,2,,,2014-06-22T12:02:52.773,0
1011,2,2014-06-22T13:18:38.760,2,,,2014-06-22T13:18:38.760,0
1096,2,2014-06-22T16:03:39.047,2,,,2014-06-22T16:03:39.047,2
406,2,2014-06-22T18:35:22.207,15,406,2014-06-22T19:54:28.380,2014-06-22T19:54:28.380,0
1103,2,2014-06-22T18:50:07.193,1,1103,2014-06-23T13:36:51.493,2014-06-23T13:36:51.493,0
1107,1,2014-06-22T21:45:35.800,8,84,2014-06-22T22:44:19.880,2017-01-18T00:53:31.453,2
159,2,2014-06-23T03:44:57.643,3,,,2014-06-23T03:44:57.643,0
454,1,2014-06-23T04:39:26.623,5,,,2014-06-24T15:44:52.540,0
793,1,2014-06-23T07:03:15.643,14,793,2014-06-23T10:38:31.273,2014-06-23T10:38:31.273,0
418,2,2014-06-23T08:03:50.327,8,1085,2014-06-23T11:21:51.677,2014-06-23T11:21:51.677,0
1085,2,2014-06-23T08:13:22.837,10,-1,2017-05-23T12:38:53.587,2014-06-23T08:13:22.837,1
883,2,2014-06-23T09:23:27.617,2,,,2014-06-23T09:23:27.617,1
941,2,2014-06-23T09:42:46.450,2,941,2014-06-30T05:35:26.340,2014-06-30T05:35:26.340,3
289,1,2014-06-23T11:03:09.767,5,24,2014-07-02T08:48:41.517,2014-10-15T11:37:47.090,4
1125,1,2014-06-23T13:31:41.443,2,,,2014-06-23T17:56:32.917,2
1127,2,2014-06-23T13:36:18.273,3,,,2014-06-23T13:36:18.273,0
1131,1,2014-06-23T15:38:10.920,1,,,2016-06-23T19:07:50.020,2
322,2,2014-06-23T15:48:10.033,2,322,2014-06-23T16:14:33.900,2014-06-23T16:14:33.900,2
793,2,2014-06-23T17:50:51.320,1,,,2014-06-23T17:50:51.320,0
793,2,2014-06-23T17:56:32.917,3,,,2014-06-23T17:56:32.917,0
1011,2,2014-06-23T18:38:34.260,3,,,2014-06-23T18:38:34.260,0
1011,2,2014-06-23T18:56:11.577,11,,,2014-06-23T18:56:11.577,1
1138,1,2014-06-23T23:20:36.180,9,1138,2014-06-24T14:03:22.697,2016-03-26T14:34:31.200,0
1011,2,2014-06-24T00:54:13.110,2,,,2014-06-24T00:54:13.110,2
418,2,2014-06-24T03:50:41.410,2,,,2014-06-24T03:50:41.410,2
941,2,2014-06-24T07:03:35.567,2,,,2014-06-24T07:03:35.567,2
728,1,2014-06-24T07:29:57.787,13,,,2014-07-28T16:23:39.600,0
434,2,2014-06-24T07:35:16.930,13,,,2014-06-24T07:35:16.930,1
434,2,2014-06-24T08:09:49.300,8,,,2014-06-24T08:09:49.300,0
1147,1,2014-06-24T12:28:10.990,16,,,2014-06-25T03:30:19.787,8
1085,2,2014-06-24T12:55:26.457,4,,,2014-06-24T12:55:26.457,4
964,2,2014-06-24T13:34:12.107,8,,,2014-06-24T13:34:12.107,6
1155,2,2014-06-24T15:44:52.540,3,,,2014-06-24T15:44:52.540,0
1155,2,2014-06-24T15:55:37.110,3,,,2014-06-24T15:55:37.110,0
237,1,2014-06-24T18:59:30.560,5,237,2014-06-25T07:56:29.733,2014-06-25T07:56:29.733,0
1162,1,2014-06-24T19:43:24.643,8,322,2014-06-25T16:46:30.323,2018-05-08T20:53:49.750,2
1165,1,2014-06-24T17:06:10.310,6,84,2014-06-24T20:44:25.993,2014-11-12T18:41:33.053,2
1163,2,2014-06-24T20:28:33.693,5,1163,2014-06-24T20:37:02.377,2014-06-24T20:37:02.377,2
1155,2,2014-06-24T20:34:18.473,3,890,2014-06-25T06:58:43.670,2014-06-25T06:58:43.670,4
1164,2,2014-06-24T20:35:44.713,1,1164,2014-06-24T20:48:37.837,2014-06-24T20:48:37.837,0
434,2,2014-06-25T00:13:50.803,2,,,2014-06-25T00:13:50.803,2
1174,1,2014-06-25T02:33:22.673,5,84,2014-06-25T03:59:46.827,2014-06-25T03:59:46.827,0
609,2,2014-06-25T03:11:02.457,5,,,2014-06-25T03:11:02.457,0
1176,2,2014-06-25T03:30:19.787,2,,,2014-06-25T03:30:19.787,0
1155,2,2014-06-25T07:22:33.170,2,,,2014-06-25T07:22:33.170,0
1155,2,2014-06-25T09:19:25.560,3,,,2014-06-25T09:19:25.560,0
1155,2,2014-06-25T10:15:31.477,1,,,2014-06-25T10:15:31.477,0
743,2,2014-06-25T10:59:56.737,2,,,2014-06-25T10:59:56.737,0
1155,2,2014-06-25T14:30:10.597,4,,,2014-06-25T14:30:10.597,0
1155,2,2014-06-25T14:36:29.163,20,24004,2016-09-03T19:31:25.103,2016-09-03T19:31:25.103,1
743,2,2014-06-25T14:43:53.680,4,,,2014-06-25T14:43:53.680,0
924,2,2014-06-25T15:42:19.287,3,,,2014-06-25T15:42:19.287,0
924,2,2014-06-25T15:46:21.267,7,,,2014-06-25T15:46:21.267,0
924,2,2014-06-25T15:53:30.723,3,,,2014-06-25T15:53:30.723,0
1192,1,2014-06-25T17:37:23.380,4,,,2015-10-12T07:20:26.220,2
793,1,2014-06-25T18:06:14.293,9,97,2015-07-22T12:34:31.783,2015-07-22T12:34:31.783,0
97,2,2014-06-25T18:12:04.010,4,-1,2017-04-13T12:46:24.457,2014-06-25T18:12:04.010,0
791,2,2014-06-26T06:51:12.243,2,,,2014-06-26T06:51:12.243,0
172,2,2014-06-26T07:41:52.403,4,,,2014-06-26T07:41:52.403,0
172,2,2014-06-26T08:01:40.763,3,172,2014-06-26T12:39:40.443,2014-06-26T12:39:40.443,0
1206,1,2014-06-26T12:11:51.253,5,84,2014-06-26T16:19:49.043,2016-10-11T12:03:51.227,0
1207,1,2014-06-26T12:25:55.663,3,84,2014-06-26T16:25:31.680,2014-06-27T19:18:11.433,3
941,1,2014-06-26T13:32:18.050,9,941,2014-06-27T05:22:25.863,2015-05-11T21:08:34.500,1
478,2,2014-06-26T13:45:16.573,3,,,2014-06-26T13:45:16.573,1
1155,2,2014-06-26T14:17:44.077,2,,,2014-06-26T14:17:44.077,4
1155,2,2014-06-26T14:21:10.513,1,,,2014-06-26T14:21:10.513,1
1208,1,2014-06-26T14:39:06.410,9,434,2014-06-26T18:15:57.907,2014-07-07T14:41:59.523,3
984,2,2014-06-26T16:19:46.480,3,984,2014-06-26T23:01:36.187,2014-06-26T23:01:36.187,0
434,2,2014-06-26T18:01:06.443,4,434,2014-06-26T18:10:42.907,2014-06-26T18:10:42.907,2
434,2,2014-06-26T19:16:31.470,2,,,2014-06-26T19:16:31.470,0
838,1,2014-06-26T19:23:46.043,6,838,2014-06-27T00:22:33.810,2014-07-01T18:48:13.757,1
1220,2,2014-06-26T20:49:38.470,3,,,2014-06-26T20:49:38.470,0
1223,1,2014-06-26T22:17:52.570,5,1223,2014-06-28T20:49:26.073,2014-06-30T01:51:11.027,2
836,1,2014-06-26T22:58:32.380,8,836,2014-06-27T09:52:53.277,2014-06-27T12:28:25.467,0
1224,2,2014-06-26T23:46:22.487,19,322,2014-06-27T20:17:32.853,2014-06-27T20:17:32.853,0
941,2,2014-06-27T07:06:14.297,0,,,2014-06-27T07:06:14.297,0
1085,2,2014-06-27T07:19:11.420,2,-1,2017-04-13T12:44:20.183,2014-06-27T09:54:54.977,4
1235,1,2014-06-27T12:03:53.357,3,322,2014-06-27T19:39:00.247,2014-06-27T19:39:00.247,0
968,2,2014-06-27T12:28:25.467,2,,,2014-06-27T12:28:25.467,0
1237,2,2014-06-27T13:22:22.577,2,-1,2017-04-13T12:50:41.230,2014-06-27T13:22:22.577,0
1240,1,2014-06-27T15:58:19.340,8,322,2014-06-27T17:06:52.027,2014-06-28T14:34:17.487,1
97,2,2014-06-27T16:40:17.393,2,-1,2017-04-13T12:50:41.230,2014-06-27T16:49:26.077,0
1193,2,2014-06-27T19:18:11.433,1,,,2014-06-27T19:18:11.433,0
21,2,2014-06-27T19:37:44.847,2,,,2014-06-27T19:37:44.847,3
953,2,2014-06-27T21:45:23.237,10,,,2014-06-27T21:45:23.237,0
553,2,2014-06-28T01:07:27.263,5,,,2014-06-28T01:07:27.263,0
1085,2,2014-06-28T14:34:17.487,1,,,2014-06-28T14:34:17.487,0
474,1,2014-06-28T14:57:18.177,12,31513,2017-06-05T19:30:18.057,2017-06-05T19:30:18.057,2
454,2,2014-06-29T07:06:00.430,2,454,2014-06-29T07:20:51.053,2014-06-29T07:20:51.053,0
816,2,2014-06-29T12:48:08.840,3,,,2014-06-29T12:48:08.840,0
1155,2,2014-06-29T21:11:47.727,2,,,2014-06-29T21:11:47.727,0
843,2,2014-06-29T22:44:02.560,14,-1,2017-04-13T12:19:36.717,2014-06-29T22:44:02.560,0
843,2,2014-06-29T23:14:39.513,37,843,2014-07-02T16:55:27.367,2014-07-02T16:55:27.367,4
62,2,2014-06-30T01:51:11.027,2,,,2014-06-30T01:51:11.027,1
609,2,2014-06-30T04:00:35.077,1,,,2014-06-30T04:00:35.077,0
1271,1,2014-06-30T09:43:01.940,10,322,2014-07-09T00:19:42.423,2014-07-11T14:27:01.603,0
21,2,2014-06-30T10:47:06.453,4,,,2014-06-30T10:47:06.453,0
1273,1,2014-06-30T12:05:38.597,3,322,2014-07-09T00:19:12.683,2014-07-09T00:19:12.683,6
1085,2,2014-06-30T13:56:10.753,2,,,2014-06-30T13:56:10.753,0
684,1,2014-06-30T20:51:58.640,5,,,2014-06-30T23:10:53.397,0
684,1,2014-06-30T21:02:05.053,18,,,2018-08-26T18:38:16.793,5
159,2,2014-06-30T23:10:53.397,4,,,2014-06-30T23:10:53.397,3
127,2,2014-07-01T08:04:30.127,2,,,2014-07-01T08:04:30.127,0
754,1,2014-07-01T13:44:23.290,5,754,2014-07-01T15:33:10.697,2014-07-02T08:40:09.773,5
178,2,2014-07-01T17:01:12.263,5,,,2014-07-01T17:01:12.263,0
1283,1,2014-07-01T17:03:31.907,2,,,2014-07-01T17:03:31.907,1
984,2,2014-07-01T18:48:13.757,3,,,2014-07-01T18:48:13.757,0
984,2,2014-07-01T23:11:35.627,8,,,2014-07-01T23:11:35.627,1
172,2,2014-07-02T08:40:09.773,1,,,2014-07-02T08:40:09.773,0
172,2,2014-07-02T08:50:55.980,2,,,2014-07-02T08:50:55.980,0
172,2,2014-07-02T08:58:25.413,5,,,2014-07-02T08:58:25.413,0
133,1,2014-07-02T13:40:27.000,4,,,2015-04-12T16:08:13.467,1
964,2,2014-07-02T14:14:22.593,7,964,2014-07-02T14:46:55.010,2014-07-02T14:46:55.010,2
1300,1,2014-07-02T14:40:55.413,10,322,2014-07-02T22:18:40.597,2014-07-09T00:37:51.167,2
1301,2,2014-07-02T15:52:44.470,3,,,2014-07-02T15:52:44.470,0
133,1,2014-07-02T16:41:47.467,3,,,2014-07-03T17:52:00.963,0
1306,1,2014-07-02T20:54:53.767,10,1367,2014-07-16T15:35:31.410,2014-07-16T15:35:31.410,1
1289,2,2014-07-03T08:00:10.823,6,,,2014-07-03T08:00:10.823,0
1235,1,2014-07-03T10:49:50.993,7,,,2014-12-31T13:08:04.937,4
1314,1,2014-07-03T14:18:14.387,2,434,2014-07-03T17:45:59.843,2015-07-22T06:22:54.263,2
1315,1,2014-07-03T16:11:22.637,25,1352,2014-07-09T00:19:01.640,2014-07-09T00:19:01.640,0
375,2,2014-07-03T17:06:13.143,12,375,2014-07-03T22:52:29.253,2014-07-03T22:52:29.253,2
1319,1,2014-07-03T17:11:01.770,11,13413,2015-10-26T08:28:38.520,2016-02-23T17:34:08.210,0
1111,2,2014-07-03T17:52:00.963,3,,,2014-07-03T17:52:00.963,0
786,2,2014-07-03T18:36:36.050,2,,,2014-07-03T18:36:36.050,0
984,2,2014-07-03T20:47:20.147,7,,,2014-07-03T20:47:20.147,7
1329,2,2014-07-03T20:51:59.510,4,,,2014-07-03T20:51:59.510,0
548,2,2014-07-03T23:00:42.350,6,,,2014-07-03T23:00:42.350,1
1334,1,2014-07-04T02:31:42.080,3,1334,2014-07-04T02:38:12.523,2016-08-11T09:33:39.037,0
870,1,2014-07-04T05:12:44.707,8,870,2014-08-27T07:15:52.587,2014-08-27T07:15:52.587,1
